Arcade Archives ALPINE SKI [010083800DC70000][v0].nsp,65.54 MB,2019-06-01 10:06,NSW NSP Games
Arcade Archives ARGUS [0100A5700AF32000][v0].nsp,73.19 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives ATHENA [0100BEC00C7A2000][v0].nsp,71.78 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Armed F eSHOP [010014F001DE2000][v0].nsp,73.95 MB,2019-04-02 20:04,NSW NSP Games
Arcade Archives Atomic Robo-Kid [0100426001DE4000][v0].nsp,71.47 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives BOMB JACK [0100192009824000][v0].nsp,68.65 MB,2019-02-07 7:02,NSW NSP Games
Arcade Archives CLU CLU LAND [0100EDC00E35A000][v0].nsp,61.76 MB,2019-07-01 13:07,NSW NSP Games
Arcade Archives CLU CLU LAND.nsp,61.76 MB,2019-07-01 10:07,NSW NSP Games
Arcade Archives CRAZY CLIMBER [0100BB1001DD6000][v0].nsp,72.93 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives City CONNECTION [010007A00980C000][v0].nsp,66.19 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives DONKEY KONG 3 eShOP [010002E00D3FE000][v0].nsp,63.39 MB,2019-04-06 11:04,NSW NSP Games
Arcade Archives DONKEY KONG JR [0100DDC00C7A6000][v0].nsp,64.38 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives DONKEY KONG [0100E9E00B052000][v0].nsp,75.07 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives DOUBLE DRAGON II The Revenge [01009E3001DDE000][v0].nsp,63.31 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives DOUBLE DRAGON [0100F25001DD0000][v0].nsp,76.18 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives EXCITEBIKE [0100328009800000][v0].nsp,71.21 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives FRONT LINE ESHOP [0100496006EC8000][v0].nsp,65.39 MB,2019-02-18 13:02,NSW NSP Games
Arcade Archives HEROIC EPISODE [01009A4008A30000][v0].nsp,69.31 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives ICE CLIMBER eSHOP [01007D200D3FC000][v0].nsp,64.85 MB,2019-03-01 19:03,NSW NSP Games
Arcade Archives ICE CLIMBER eSHOP [01007D200D3FC000][v0].nsp,64.85 MB,2019-02-25 8:02,NSW NSP Games
Arcade Archives IKARI WARRIORS eSSHOP [010049400C7A8000][v0].nsp,72.67 MB,2019-03-21 17:03,NSW NSP Games
Arcade Archives IMAGE FIGHT [010008300C978000][v0].nsp,75.13 MB,2019-05-28 20:05,NSW NSP Games
Arcade Archives Ikki [01000DB00980A000][v0].nsp,65.72 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Kid Niki Radical Ninja [010010B008A36000][v0].nsp,68.26 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Kid's Horehore Daisakusen [0100E7C001DE0000][v0].nsp.zip,77.79 MB,2019-01-11 12:01,NSW NSP Games
Arcade Archives MOON CRESTA [01000BE001DD8000][v0].nsp,62.05 MB,2019-02-07 7:02,NSW NSP Games
Arcade Archives MOON PATROL [01003000097FE000][v0].nsp,63.76 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Mario Bros [0100755004608000][v0].nsp,69.73 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives NINJA GAIDEN [01003EF00D3B4000][v0].nsp,75.17 MB,2019-05-14 21:05,NSW NSP Games
Arcade Archives Ninja Spirit [01002F300D2C6000][v0].nsp,66.91 MB,2019-07-06 20:07,NSW NSP Games
Arcade Archives Ninja-Kid II [0100D3F009810000][v0].nsp,92.53 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Ninja-Kid [0100369001DDC000][v0].nsp,64.30 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives OMEGA FIGHTER [01004A200BB48000][v0].nsp,68.96 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives POOYAN [0100A6E00D3F8000][v0].nsp,66.42 MB,2019-06-17 10:06,NSW NSP Games
Arcade Archives POOYAN.nsp,66.42 MB,2019-06-17 10:06,NSW NSP Games
Arcade Archives PUNCH-OUT!! [01001530097F8000][v0].nsp,77.74 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Pinball [010049500E354000][v0].nsp,67.20 MB,2019-09-02 20:09,NSW NSP Games
Arcade Archives ROUTE 16 [010060000BF7C000][v0].nsp,59.97 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives RYGAR [0100C2D00981E000][v0].nsp,75.09 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Renegade [010081E001DD2000][v0].nsp,76.61 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives STAR FORCE [010069F008A38000][v0].nsp,71.62 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Scramble [0100F9D00F176000][v0].nsp,57.25 MB,2019-10-05 18:10,NSW NSP Games
Arcade Archives Shusse Ozumo [01007A4009834000][v0].nsp,63.40 MB,2019-07-12 18:07,NSW NSP Games
Arcade Archives Sky Skipper [010008F00B054000][v0].nsp,62.83 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives Solomon's Key [01008C900982E000][v0].nsp,78.43 MB,2019-06-09 1:06,NSW NSP Games
Arcade Archives TERRA CRESTA [0100422001DDA000][v0].nsp,74.65 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives TERRA FORCE eSHOP [0100348001DE6000][v0].nsp,75.95 MB,2019-05-17 20:05,NSW NSP Games
Arcade Archives TERRA FORCE eSHOP [0100348001DE6000][v0].nsp,75.95 MB,2019-05-14 21:05,NSW NSP Games
Arcade Archives THE NINJA WARRIORS [0100DC000983A000][v0].nsp,74.32 MB,2019-07-21 12:07,NSW NSP Games
Arcade Archives TIME PILOT eSHOP [0100AF300D2E8000][v0].nsp,58.72 MB,2019-04-12 12:04,NSW NSP Games
Arcade Archives TIME TUNNEL [010084200DC72000][v0].nsp,67.78 MB,2019-09-20 19:09,NSW NSP Games
Arcade Archives TIME TUNNEL [010084200DC72000][v0].nsp,67.78 MB,2019-09-22 21:09,NSW NSP Games
Arcade Archives TRACK & FIELD [01002C300E630000][v0].nsp,86.66 MB,2019-09-16 19:09,NSW NSP Games
Arcade Archives Traverse USA [010029D006ED8000][v0].nsp,64.14 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives URBAN CHAMPION [010042200BE0C000][v0].nsp,64.14 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives VICTORY ROAD [010007100C7B6000][v0].nsp,79.03 MB,2019-08-02 22:08,NSW NSP Games
Arcade Archives VS SUPER MARIO BROS [010021D00812A000][v0].nsp,69.82 MB,2019-01-11 11:01,NSW NSP Games
Arcade Archives WILD WESTERN [01001B000D8B6000][v0].nsp,63.24 MB,2019-06-21 18:06,NSW NSP Games
Arcade Archives X MULTIPLY [010063600D3FA000][v0].nsp,73.89 MB,2019-08-12 23:08,NSW NSP Games
Arcade Classics Anniversary Collection eSHOP [010050000D6C4000][v0].nsp,209.95 MB,2019-04-19 19:04,NSW NSP Games
Archlion Saga [0100B3500DFB8000][v0].nsp,139.70 MB,2019-07-21 12:07,NSW NSP Games
Arena of Valor [01008D8006A6A000][v0].nsp,2.08 GB,2019-01-11 11:01,NSW NSP Games
Armello [010070A00A5F4000][v0].nsp,1.21 GB,2019-01-11 11:01,NSW NSP Games
Art of Balance [01008EC006BE2000][v0].nsp,170.85 MB,2019-01-11 11:01,NSW NSP Games
Artifact Adventure Gaiden DX [0100CDD00DA70000][v0].nsp,354.32 MB,2019-06-09 1:06,NSW NSP Games
Asdivine Dios [010054B00D4A2000][v0].nsp,137.15 MB,2019-07-06 20:07,NSW NSP Games
Asdivine Hearts II [01007D300CD8C000][v0].nsp,116.17 MB,2019-01-28 15:01,NSW NSP Games
Asdivine Hearts [010042800A516000][v0].nsp,197.86 MB,2019-01-11 11:01,NSW NSP Games
Asphalt 9 Legends [01007B000C834000][v0].nsp,1.60 GB,2019-10-11 22:10,NSW NSP Games
Assassin's Creed III Remastered[01007F600B134000][US][v131072] (1G 2U 8D).xci,21.94 GB,2019-08-22 13:08,NSW NSP Games
Assault Gunners HD Edition.nsp.zip,592.10 MB,2019-01-11 12:01,NSW NSP Games
Assault On Metaltron eSHOP [0100F0A00C2F2000][v0].nsp,333.61 MB,2019-03-24 21:03,NSW NSP Games
Astebreed [010057A00C1F6000][v0].nsp,1.22 GB,2019-01-11 11:01,NSW NSP Games
Asterix & Obelix XXL 2 [010050400BD38000][v0].nsp,1.33 GB,2019-01-11 11:01,NSW NSP Games
Astro Bears Party [0100E5F00643C000][v0].nsp,255.12 MB,2019-01-11 11:01,NSW NSP Games
Astro Bears [0100C6C00D7C0000][v0].nsp,247.43 MB,2019-07-21 12:07,NSW NSP Games
Astro Duel Deluxe [0100F0400351C000][v0].nsp,276.61 MB,2019-01-11 11:01,NSW NSP Games
Astrology and Horoscopes Premium eSHOP [010034800B75E000][v0].nsp,85.91 MB,2019-02-17 10:02,NSW NSP Games
At Sundown Shots in the Dark eSHOP [010032A008754000][v0].nsp,1005.44 MB,2019-02-11 21:02,NSW NSP Games
Atari Flashback Classics [0100CF3007578000][v0].nsp,368.24 MB,2019-01-11 11:01,NSW NSP Games
Atelier Arland series Deluxe Pack [010088600C66E000][v0].nsp,8.46 GB,2019-01-11 11:01,NSW NSP Games
Atelier Lulua The Scion of Arland [0100B1400CD50000][v0].nsp,5.08 GB,2019-05-23 17:05,NSW NSP Games
Atelier Lydie & Suelle The Alchemists and the Mysterious Paintings [010009900947A000][v0].nsp,9.90 GB,2019-01-11 11:01,NSW NSP Games
Atelier Meruru The Apprentice of Arland DX [0100ADD00C6FA000][v0].nsp,8.08 GB,2019-01-11 11:01,NSW NSP Games
Atelier Totori The Adventurer of Arland DX [01009BC00C6F6000][v0].nsp,7.46 GB,2019-01-11 11:01,NSW NSP Games
Atomic Heist [01005FE00EC4E000][v0].nsp,353.61 MB,2019-09-16 19:09,NSW NSP Games
Atomic Heist[01005FE00EC4E800][US][v65536].nsp,35.37 MB,2019-09-16 19:09,NSW NSP Games
Attack of the Toy Tanks [010039600E7AC000][v0].nsp,138.88 MB,2019-07-01 13:07,NSW NSP Games
Attack of the Toy Tanks.nsp,138.88 MB,2019-07-01 10:07,NSW NSP Games
Attack on Titan 2 [010034500641A000][v0].nsp,13.28 GB,2019-01-11 11:01,NSW NSP Games
Attack on Titan 2 [Attack on Titan 2 Eren & Levi Plain clothes Outfit Early Release] [010034500641B045][v0].nsp,119.16 KB,2019-01-17 0:01,NSW NSP Games
Attack on Titan 2 [Attack on Titan 2 Mikasa & Armin Plain clothes Outfit Early Release] [010034500641B046][v0].nsp,119.16 KB,2019-01-17 0:01,NSW NSP Games
Attack on Titan 2[010034500641A000][US][v786432] (1G 2U 58D).xci,20.48 GB,2019-08-22 13:08,NSW NSP Games
Automachef [0100AA800DA42000][v0].nsp,727.18 MB,2019-07-25 9:07,NSW NSP Games
Awe [0100E1800CD2A000][v0].nsp,156.01 MB,2019-01-11 11:01,NSW NSP Games
Awesome Pea Eshop [0100B8C00CFCE000][v0].nsp,110.51 MB,2019-03-02 10:03,NSW NSP Games
Awkward [010073900A7A0000][v0].nsp,296.46 MB,2019-01-11 11:01,NSW NSP Games
Axiom Verge [0100052004384000][v0].nsp,174.74 MB,2019-01-11 11:01,NSW NSP Games
Ayakashi Koi Gikyoku -Forbidden Romance with Mysterious Spirit- [010042E00AC80000][v0].nsp,634.95 MB,2019-01-16 10:01,NSW NSP Games
Azkend 2 The World Beneath [0100EB800868C000][v0].nsp,111.76 MB,2019-01-11 11:01,NSW NSP Games
Azuran Tales TRIALS [0100C7D00DE24000][v0].nsp,2.48 GB,2019-06-27 11:06,NSW NSP Games
Azure Reflections [01006FB00990E000][v0].nsp,3.29 GB,2019-01-11 11:01,NSW NSP Games
Azure Saga [010029E00C780000][v0].nsp,1.49 GB,2019-03-24 21:03,NSW NSP Games
Azure Saga eSHOP [010029E00C780000][v0].nsp,1.49 GB,2019-04-14 14:04,NSW NSP Games
Azure Striker GUNVOLT STRIKER PACK [0100192003FA4000][v0].nsp,2.55 GB,2019-01-11 11:01,NSW NSP Games
A系ヲタク彼女 [0100AD600C09A000][v0].nsp,349.55 MB,2019-06-05 19:06,NSW NSP Games
BAFL - Brakes Are For Losers [01004C70086EC000][v0].nsp,510.28 MB,2019-01-11 11:01,NSW NSP Games
BARRIER X [01007D100F1A6000][v0].nsp,52.12 MB,2019-09-06 17:09,NSW NSP Games
BATTLE & CRASH [010044400E99C000][v0].nsp,320.85 MB,2019-07-21 12:07,NSW NSP Games
BATTLESHIP [0100F0400C878000][v0].nsp,407.44 MB,2019-07-25 9:07,NSW NSP Games
BEAST Darling! 〜けもみみ男子と秘密の寮〜 [010045F00BF64000][v0].nsp,630.35 MB,2019-06-06 20:06,NSW NSP Games
BILLIARD [0100F490066A6000][v0].nsp.zip,101.99 MB,2019-01-11 12:01,NSW NSP Games
BINGO for Nintendo Switch [010087D008D64000][v0].nsp,330.03 MB,2019-01-11 11:01,NSW NSP Games
BIOHAZARD 7 resident evil cloud version [01006EA00A294000][v0].nsp,40.81 MB,2019-01-11 11:01,NSW NSP Games
BLACK BIRD [010022B00ACE6000][v0].nsp,382.91 MB,2019-01-11 11:01,NSW NSP Games
BLAZBLUE CROSS TAG BATTLE [0100B61008208000][v0].nsp,6.42 GB,2019-01-11 11:01,NSW NSP Games
BOMBFEST [010001600C962000][v0].nsp,270.35 MB,2019-02-05 13:02,NSW NSP Games
BOOST BEAST [0100766003E5C000][v0].nsp,293.51 MB,2019-01-11 11:01,NSW NSP Games
BQM -BlockQuest Maker- [0100CA400B6D0000][v0].nsp,111.20 MB,2019-01-15 17:01,NSW NSP Games
BRAWL [0100A42004718000][v0].nsp,1.29 GB,2019-01-11 11:01,NSW NSP Games
BUTCHER [0100177005C8A000][v0].nsp,117.99 MB,2019-01-11 11:01,NSW NSP Games
Back To Bed eSHOP [0100F4100AF16000][v0].nsp,278.46 MB,2019-04-12 12:04,NSW NSP Games
Bad Dream Coma [01000CB00D094000][v0].nsp,353.33 MB,2019-01-25 15:01,NSW NSP Games
Bad North [0100E98006F22000][v0].nsp,232.13 MB,2019-01-11 11:01,NSW NSP Games
BadNorth [0100e98006f22000][v0].nsp.zip,232.15 MB,2019-01-11 12:01,NSW NSP Games
Balance Blox [01000D700D2D6000][v0].nsp,20.29 MB,2019-01-26 7:01,NSW NSP Games
Ball Attraction [010038F00ED14000][v0].nsp,107.07 MB,2019-09-20 19:09,NSW NSP Games
Ball Attraction [010038F00ED14000][v0].nsp,107.07 MB,2019-09-22 21:09,NSW NSP Games
Banner Saga 1 [0100465008756000][v0].nsp,3.18 GB,2019-01-11 11:01,NSW NSP Games
Banner Saga 2 [0100388008758000][v0].nsp,4.52 GB,2019-01-11 11:01,NSW NSP Games
Banner Saga 3 [010071E00875A000][v0].nsp,5.43 GB,2019-01-11 11:01,NSW NSP Games
Baobabs Mausoleum Ep 1 Ovnifagos Don't Eat Flamingos [0100425009FB2000][v0].nsp,2.38 GB,2019-01-25 15:01,NSW NSP Games
Baobabs Mausoleum Ep 2 1313 Barnabas Dead End Drive [010079300E976000][v0].nsp,2.29 GB,2019-07-02 22:07,NSW NSP Games
Baobabs Mausoleum Ep2 1313 Barnabas Dead End Drive.nsp,2.29 GB,2019-07-01 10:07,NSW NSP Games
Bard's Gold - Nintendo Switch Edition eSHOP [0100DEB00D76E000][v0].nsp,108.14 MB,2019-03-19 22:03,NSW NSP Games
Bard's Gold - Nintendo Switch Edition eSHOP [0100DEB00D76E000][v0].nsp,108.14 MB,2019-03-21 17:03,NSW NSP Games
Bargain Hunter eSHOP [01005F600D2D8000][v0].nsp,143.17 MB,2019-03-23 15:03,NSW NSP Games
Barry Bradfords Putt Panic Party eShop NSW-SUXXORS.nsp,182.83 MB,2019-09-26 21:09,NSW NSP Games
Baseball Riot [01004860080A0000][v0].nsp,55.67 MB,2019-01-11 11:01,NSW NSP Games
Bash The Bear [010023300CD52000][v0].nsp,128.65 MB,2019-01-22 8:01,NSW NSP Games
Basketball [01008F600CA1A000][v0].nsp,943.22 MB,2019-01-28 9:01,NSW NSP Games
Bass Pro Shops The Strike - Championship Edition eSHOP [0100E3100450E000][v0].nsp,1.18 GB,2019-02-13 7:02,NSW NSP Games
Bastion [010038600B27E000][v0].nsp,994.33 MB,2019-01-11 11:01,NSW NSP Games
Batman - The Telltale Series [0100011005D92000][v0].nsp,6.13 GB,2019-01-11 11:01,NSW NSP Games
Batman The Enemy Within [0100E6300AA3A000][v0].nsp,11.67 GB,2019-01-11 11:01,NSW NSP Games
Battery Jam [0100E4400C0A2000][v0].nsp,924.28 MB,2019-01-11 11:01,NSW NSP Games
Battery Jam.nsp.zip,924.52 MB,2019-01-11 12:01,NSW NSP Games
Battle Chasers Nightwar [0100551001D88000][v0].nsp,2.62 GB,2019-01-11 11:01,NSW NSP Games
Battle Chef Brigade Deluxe [0100CC2001C6C000][v0].nsp,891.67 MB,2019-03-02 10:03,NSW NSP Games
Battle Chef Brigade Deluxe [0100CC2001C6C000][v0].nsp,891.67 MB,2019-01-11 11:01,NSW NSP Games
Battle Group 2 [0100FE000BA42000][v0].nsp,178.27 MB,2019-01-11 11:01,NSW NSP Games
Battle Princess Madelyn [0100C4D0093EA000][v0].nsp,1.56 GB,2019-01-11 11:01,NSW NSP Games
Battle Supremacy [01003B300B568000][v0].nsp,1.70 GB,2019-01-11 11:01,NSW NSP Games
Battle Worlds Kronos [0100DEB00D5A8000][v0].nsp,2.42 GB,2019-06-13 23:06,NSW NSP Games
Battlezone Gold Edition [01006D800A988000][v0].nsp,2.94 GB,2019-01-11 11:01,NSW NSP Games
Bayonetta 2 [01007960049A0000][v0].nsp,12.41 GB,2019-01-11 11:01,NSW NSP Games
Bayonetta [010076F0049A2000][v0].nsp,8.58 GB,2019-01-11 11:01,NSW NSP Games
Beach Buggy Racing [010095C00406C000][v0].nsp,117.79 MB,2019-01-11 11:01,NSW NSP Games
Beat Rush [0100DC500B4B0000][v0].nsp,82.04 MB,2019-01-11 11:01,NSW NSP Games
Beekyr Reloaded [0100F8900ADC8000][v0].nsp,425.10 MB,2019-01-11 11:01,NSW NSP Games
Behind The Screen [010053200B0E0000][v0].nsp,541.34 MB,2019-01-11 11:01,NSW NSP Games
Beholder 2 [01000DF00EBBA000][v0].nsp,2.02 GB,2019-08-17 23:08,NSW NSP Games
Beholder Complete Edition [0100D1300C1EA000][v0].nsp,1.85 GB,2019-01-11 11:01,NSW NSP Games
Ben 10 [01006E1004404000][v0].nsp,2.69 GB,2019-01-11 11:01,NSW NSP Games
Bendy and the Ink Machine [010074500BBC4000][v0].nsp,3.54 GB,2019-01-11 11:01,NSW NSP Games
Bibi & Tina – Adventures with Horses [0100BF400AF38000][v0].nsp,700.03 MB,2019-01-11 11:01,NSW NSP Games
Bibi Blocksberg – Big Broom Race 3 eSHOP [01005FF00AF36000][v0].nsp,1.46 GB,2019-02-12 9:02,NSW NSP Games
Big Bash Boom {EUR} - [010038D00B10A000][v0].nsp,5.39 GB,2019-02-18 13:02,NSW NSP Games
Big Buck Hunter Arcade [010062B00A874000][v0].nsp,3.23 GB,2019-02-08 10:02,NSW NSP Games
Big Crown Showdown [010088100C35E000][v0].nsp,4.84 GB,2019-01-19 12:01,NSW NSP Games
Billion Road [Japan] [010013500A560000].xci,1.86 GB,2019-08-14 17:08,NSW NSP Games
Billy Bomber [010008600F1F2000][v0].nsp,153.46 MB,2019-10-18 19:10,NSW NSP Games
Binaries [01002A1004C48000][v0].nsp,428.24 MB,2019-01-11 11:01,NSW NSP Games
Bird Game Plus eSHOP[01001B700B278000][v0].nsp,376.17 MB,2019-05-17 20:05,NSW NSP Games
Bit Dungeon Plus [0100C6E0047C8000][v0].nsp,248.71 MB,2019-01-11 11:01,NSW NSP Games
Bitlogic A Cyberpunk Arcade Adventure.nsp,167 MB,2019-07-01 10:07,NSW NSP Games
Black Bird [v0].nsp,382.91 MB,2019-03-14 18:03,NSW NSP Games
Black Bird [v0].nsp,382.91 MB,2019-03-12 12:03,NSW NSP Games
Black Hole [0100461007BB0000][v0].nsp,187.70 MB,2019-01-11 11:01,NSW NSP Games
Black Paradox eSHOP [010071900D95A000][v0].nsp,440.43 MB,2019-05-17 20:05,NSW NSP Games
Black The Fall [0100502007F54000][v0].nsp,886.55 MB,2019-01-11 11:01,NSW NSP Games
Black and White Bushido [010000F00BF68000][v0].nsp,554.21 MB,2019-01-11 11:01,NSW NSP Games
Blacksea Odyssey [01006B400C178000][v0].nsp,1.17 GB,2019-01-11 11:01,NSW NSP Games
Blade II - The Return Of Evil [01009CC00E224000][v0].nsp,2.38 GB,2019-06-20 14:06,NSW NSP Games
Blade Strangers [01005950022EC000][v0].nsp,2.10 GB,2019-01-11 11:01,NSW NSP Games
Blaster Master Zero [0100225000FEE000][v0].nsp,170.59 MB,2019-01-11 11:01,NSW NSP Games
BlazeRush ESHOP [0100AD400BBE0000][v0].nsp,463.94 MB,2019-02-21 10:02,NSW NSP Games
Blazing Beaks [010021A00DE54000][v0].nsp,260.64 MB,2019-05-14 21:05,NSW NSP Games
Blazing Chrome [0100C2700C252000][v0].nsp,81.07 MB,2019-07-12 18:07,NSW NSP Games
Bleed 2 [0100A48008AE8000][v0].nsp,176.13 MB,2019-01-11 11:01,NSW NSP Games
Bleed [010042C006490000][v0].nsp,168.06 MB,2019-01-11 11:01,NSW NSP Games
Bleep Bloop [0100AEA00CCAE000][v0].nsp,124.12 MB,2019-02-05 13:02,NSW NSP Games
BlobCat [0100F3500A20C000][v0].nsp,281.60 MB,2019-01-11 11:01,NSW NSP Games
Block Builder SP eSHOP [01002FA00AF9A000][v0].nsp,133.20 MB,2019-04-15 11:04,NSW NSP Games
Block-a-Pix Deluxe eSHOP [0100D1100D1A8000][v0].nsp,77.75 MB,2019-03-22 19:03,NSW NSP Games
Bloodstained Curse of the Moon [01004B800AF5A000][v0].nsp,30.52 MB,2019-01-11 11:01,NSW NSP Games
Bloody Zombies [0100875008000000][v0].nsp,2.73 GB,2019-01-11 11:01,NSW NSP Games
Bloons TD 5 [0100B8400A1C6000][v0].nsp,559.56 MB,2019-01-11 11:01,NSW NSP Games
Blossom Tales The Sleeping King [0100C1000706C000][v0].nsp,390.19 MB,2019-01-11 11:01,NSW NSP Games
Bloxiq [01002F300AC18000][v0].nsp,416.23 MB,2019-01-27 9:01,NSW NSP Games
Blue Rider [01006A600B5E6000][v0].nsp,773.82 MB,2019-01-11 11:01,NSW NSP Games
Bomb Chicken [01008AF00A532000][v0].nsp,235.69 MB,2019-01-11 11:01,NSW NSP Games
BombFall eSHOP [0100FCA00C8D0000][v0].nsp,560.41 MB,2019-03-22 19:03,NSW NSP Games
Bomber Crew [01007900080B6000][v0].nsp,294.41 MB,2019-01-11 11:01,NSW NSP Games
Bomber Crew [Bomber Crew Secret Weapons] [01007900080B7001][v0].nsp,6.59 MB,2019-02-05 13:02,NSW NSP Games
Bombing Busters [0100E7E00C4CA000][v0].nsp,295.96 MB,2019-01-16 10:01,NSW NSP Games
Bombslinger [010087300445A000][v0].nsp,250.06 MB,2019-01-11 11:01,NSW NSP Games
Bonds of the Skies eSHOP[01009AA00D49E000][v0].nsp,375.48 MB,2019-03-21 17:03,NSW NSP Games
Boom Ball Boost Edition [01009FA00A570000][v0].nsp,364.27 MB,2019-01-11 11:01,NSW NSP Games
Boost Beast.nsp.zip,294.11 MB,2019-01-11 12:01,NSW NSP Games
Boreal Blade [01008E500AFF6000][v0].nsp,1.03 GB,2019-08-30 21:08,NSW NSP Games
Bot Vice eSHOP [010065C00CD98000][v0].nsp,74.43 MB,2019-04-12 12:04,NSW NSP Games
Bouncy Bob [0100A2700A86E000][v0].nsp,167.14 MB,2019-01-11 11:01,NSW NSP Games
Bouncy Bullets [010016900DF72000][v0].nsp,114.63 MB,2019-07-13 15:07,NSW NSP Games
Bouncy Bullets [010016900DF72000][v0].nsp,114.63 MB,2019-07-21 12:07,NSW NSP Games
Box Align[010040800BA8A000][US][v65536] (1G 2U).xci,170.71 MB,2019-08-22 13:08,NSW NSP Games
Boxing Champs [0100AAB00E524000][v0].nsp,418.19 MB,2019-06-21 18:06,NSW NSP Games
Brave Dungeon + Dark Witch Story COMBAT [01000F5003068000][v0].nsp,839.34 MB,2019-01-11 11:01,NSW NSP Games
Braveland Trilogy eSHOP [0100A5B00D3D2000][v0].nsp,366.90 MB,2019-03-08 14:03,NSW NSP Games
Brawlhalla [0100C6800B934000][v0].nsp,276.51 MB,2019-03-02 10:03,NSW NSP Games
Brawlhalla [0100C6800B934000][v0].nsp,276.51 MB,2019-05-14 21:05,NSW NSP Games
Brawlhalla [0100C6800B934000][v0].nsp,276.51 MB,2019-01-11 11:01,NSW NSP Games
Brawlhalla[0100C6800B934000][US][v1245184] (1G 4U).xci,755.23 MB,2019-08-22 13:08,NSW NSP Games
Brawlout [01001FD0040F4000][v0].nsp,1.89 GB,2019-01-11 11:01,NSW NSP Games
Breakforcist Battle.nsp.zip,391.96 MB,2019-01-11 12:01,NSW NSP Games
Brick Breaker [010026800BB06000][v0].nsp,219.60 MB,2019-01-18 8:01,NSW NSP Games
Bridge Constructor Portal [010016E004796000][v0].nsp,156.30 MB,2019-01-11 11:01,NSW NSP Games
Bring Them Home [01000BF00BE40000][v0].nsp,410.13 MB,2019-01-11 11:01,NSW NSP Games
Broforce [010060A00B53C000][v0].nsp,420.43 MB,2019-01-11 11:01,NSW NSP Games
Broken Age [0100EDD0068A6000][v0].nsp,1.90 GB,2019-01-11 11:01,NSW NSP Games
Brunch Club [0100B2700E90E000][v0].nsp,160.02 MB,2019-08-30 21:08,NSW NSP Games
Bubble Cats Rescue [0100D0200EA92000][v0].nsp,89.66 MB,2019-07-07 22:07,NSW NSP Games
Bubble Shooter DX [010053B00D26E000][v0].nsp,19.80 MB,2019-01-19 12:01,NSW NSP Games
Bubsy Paws on Fire! [0100DBE00C554000][v0].nsp,1.93 GB,2019-08-30 21:08,NSW NSP Games
Bud Spencer & Terence Hill - Slaps And Beans [01000D200AC0C000][v0].nsp,2.11 GB,2019-01-11 11:01,NSW NSP Games
Buddy Collection if －宿命の赤い糸－ [01006B700AB3E000][v0].nsp,164.49 MB,2019-06-05 19:06,NSW NSP Games
Build a Bridge! [01004D200BB96000][v0].nsp,234.44 MB,2019-02-08 10:02,NSW NSP Games
Bulb Boy JPN.nsp.zip,807.54 MB,2019-01-11 12:01,NSW NSP Games
Bulb Boy [01006F900473A000][v0].nsp,807.29 MB,2019-01-11 11:01,NSW NSP Games
Bullet Battle Evolution [010029400DE76000][v0].nsp,578.88 MB,2019-06-09 1:06,NSW NSP Games
Burger Chef Tycoon [0100DF900EA8E000][v0].nsp,179.95 MB,2019-08-05 19:08,NSW NSP Games
Burly Men at Sea [01002BD00983E000][v0].nsp,207.60 MB,2019-01-19 12:01,NSW NSP Games
Burnstar [010044D00A770000][v0].nsp,1.22 GB,2019-01-19 12:01,NSW NSP Games
Bus Fix 2019 [0100F8300E864000][v0].nsp,241.77 MB,2019-07-06 20:07,NSW NSP Games
Butcher [0100177005c8a000].nsp.zip,117.99 MB,2019-01-11 12:01,NSW NSP Games
CASE Animatronics [0100EA700EC90000][v0].nsp,377.91 MB,2019-10-11 22:10,NSW NSP Games
CHOP [0100AFD00F13C000][v0].nsp,444.89 MB,2019-09-16 19:09,NSW NSP Games
CHRONO CLASH Fantasy Tactics [0100EA600B85E000][v0].nsp,1.33 GB,2019-02-05 13:02,NSW NSP Games
